x,y,shape_factor,area,sum,az,az2
3753600,2888900,0.454614836699924,18145.5485427026,6515.00058381046,83.2764919853251,83.2764919853251
3753600,2888800,0.412148190085994,24574.3479435494,7715.24238798295,90.6823431752122,89.3176568247878
3753600,2888700,0.339464436258139,25441.6514793839,3290.03425175398,94.6864977692321,85.3135022307679
3753600,2888600,0.399011187940291,3190.37103296301,4961.08541437479,86.1401595519675,86.1401595519675
3753600,2888500,0.29718414597329,4000.44242030515,3161.7124561664,93.284938160332,86.715061839668
3753600,2888400,0.0700224277054505,1331.98152160497,631.341602551465,99.9232856602305,80.0767143397695
3753700,2889100,0.207303418824907,8408.9617593589,4657.10559763456,70.8017453974974,70.8017453974974
3753700,2889000,0.33134000085654,28959.4141971811,5496.88364033078,94.7651964603297,85.2348035396703
3753700,2888900,0.353799341697888,31152.1802576706,9094.57410731604,97.1953241694616,82.8046758305384
3753700,2888800,0.279097869903205,22229.7602527352,8480.74119853816,76.9650273912267,76.9650273912267
3753700,2888700,0.225464827098546,17109.5124065475,8616.16214153621,63.8173815653645,63.8173815653645
3753700,2888600,0.211326450166722,18265.3011055162,8056.35200451317,63.8271732648057,63.8271732648057
3753700,2888500,0.225738849652371,15561.5599201512,4621.07072081449,69.5964663035729,69.5964663035729
3753700,2888400,0.332867440712722,19882.3648450928,6087.4949350817,72.662912580989,72.662912580989
3753700,2888300,0.376153570156238,32431.8232258693,8917.38416536379,65.2673447520029,65.2673447520029
3753700,2888200,0.349014727176299,4437.42810790128,4602.39156865473,123.705095012893,56.2949049871072
3753700,2888100,0.41415037710099,2739.46774649003,2361.76438188628,152.779165825924,27.220834174076
3753800,2889300,0.304589540272717,4558.14050900277,2486.1555121859,73.9485028753998,73.9485028753998
3753800,2889200,0.210892199640927,15242.7883887708,6289.91909598351,71.5952496058172,71.5952496058172
3753800,2889100,0.241501283511939,19163.0723033739,8548.02603914316,70.5938485746551,70.5938485746551
3753800,2889000,0.27071331271453,18010.1941434915,3609.94920230087,71.5451451769918,71.5451451769918
3753800,2888900,0.397067788612145,7486.85567136012,5154.55528212616,81.1735373541548,81.1735373541548
3753800,2888800,0.239899113320914,15199.5574660412,5323.52548647502,70.1974174957408,70.1974174957408
3753800,2888700,0.271297213988401,15627.1627267626,8066.18191776506,81.7907826384797,81.7907826384797
3753800,2888600,0.478099675915912,4749.11692870891,6588.09602272661,135.281525963636,44.7184740363643
3753800,2888500,0.469022328649038,4406.05905820008,7279.74033333722,84.7707869061563,84.7707869061563
3753800,2888400,0.381981034347791,33886.2875285092,8840.07022194329,65.2371124487914,65.2371124487914
3753800,2888300,0.320880280661524,26241.0240194892,7633.74437976387,55.3235051506735,55.3235051506735
3753800,2888200,0.28369304642679,9702.51344897561,7931.47203611172,36.4061657693263,36.4061657693263
3753800,2888100,0.381856427285223,9643.37231849416,5724.06925514801,48.9297183615405,48.9297183615405
3753900,2889500,0.332054906585367,9764.65682561266,4378.92174919944,118.349799964224,61.6502000357763
3753900,2889400,0.236651237416544,7092.15968231953,3643.97817024937,66.0667654857345,66.0667654857345
3753900,2889300,0.286425311040903,16046.4432888479,3591.67610295657,68.4592792697806,68.4592792697806
3753900,2889200,0.306951305842863,28216.4941931848,7888.21984307852,67.099014404204,67.099014404204
3753900,2889100,0.326897262898301,30977.2010506587,9500.83828214402,65.9394742208734,65.9394742208734
3753900,2889000,0.318447142821306,21438.8252868456,5972.56961445667,66.043080873816,66.043080873816
3753900,2888900,0.35531388784347,14601.7403875362,7899.37727831986,64.594722670803,64.594722670803
3753900,2888800,0.341112370820038,32464.2587336961,7466.65746880185,75.8372478878046,75.8372478878046
3753900,2888700,0.404745482421743,23634.4237095874,6830.34190497517,119.024592367553,60.9754076324468
3753900,2888600,0.42985712438332,5102.9898375922,8693.84453510813,152.495317672333,27.5046823276673
3753900,2888500,0.379786812423378,3854.07761837309,7175.42466066536,88.425068080502,88.425068080502
3753900,2888400,0.417365634622302,16583.6889213814,7998.98010702645,66.5895761028181,66.5895761028181
3753900,2888300,0.26146434076448,12186.6469422213,6003.84584928435,45.7328525952778,45.7328525952778
3753900,2888200,0.348097507508203,7807.54535565873,6929.60528363885,84.5422325673199,84.5422325673199
3753900,2888100,0.46082062843713,6118.49134836206,7343.94672113402,63.6725977603137,63.6725977603137
3754000,2889700,0.35495920146822,9603.05866623511,6725.49305507263,115.250620142659,64.7493798573411
3754000,2889600,0.0998673497861463,21889.4117948196,8238.46527127257,67.6281535710926,67.6281535710926
3754000,2889500,0.12528139290219,19609.0059699046,4663.44576119053,65.5390728091769,65.5390728091769
3754000,2889400,0.185705563632881,8975.13155194329,4903.03437954984,21.691497322381,21.691497322381
3754000,2889300,0.282009642382233,13933.8106832504,7414.68447099876,22.5776247920382,22.5776247920382
3754000,2889200,0.330747672068734,27559.1731951165,8190.03044964596,65.6878114495478,65.6878114495478
3754000,2889100,0.332159549662359,18514.6342328221,8698.3386246571,66.8291925816877,66.8291925816877
3754000,2889000,0.336303805030372,20994.6258112651,6127.99956415239,67.6793764148754,67.6793764148754
3754000,2888900,0.343031159833128,36779.6206984403,7856.38318956184,78.7795517733951,78.7795517733951
3754000,2888800,0.345006507742872,32894.2719560191,8274.59253450081,77.5867498719072,77.5867498719072
3754000,2888700,0.337034315951671,42167.6655079371,9312.41680036089,83.4043816273929,83.4043816273929
3754000,2888600,0.387008981408576,11368.1134300691,6206.15412669988,112.700017117754,67.2999828822459
3754000,2888500,0.416412225337697,5471.62574373755,7213.44783648039,126.665411622017,53.3345883779833
3754000,2888400,0.29733027720107,7673.69765954255,7354.58725503772,66.3900967924145,66.3900967924145
3754000,2888300,0.355965500137197,8045.56327066502,6363.32716106133,45.3713781815717,45.3713781815717
3754000,2888200,0.393613402970633,8788.15837175107,5872.26317500474,76.277160011182,76.277160011182
3754100,2889900,0.373601037813706,8651.81186950203,6843.45495722683,66.4724827971554,66.4724827971554
3754100,2889800,0.134620648712063,18562.1594720337,3747.59134666699,78.9424895167983,78.9424895167983
3754100,2889700,0.155871823354837,17813.1077778205,7772.00925195733,80.5863907935347,80.5863907935347
3754100,2889600,0.189898418970816,11082.6487707676,6551.84472256081,78.1855892781535,78.1855892781535
3754100,2889500,0.250910270093449,5589.87709538304,6786.80978488621,58.4162144429921,58.4162144429921
3754100,2889400,0.201929976183672,9163.87559771491,8128.28402601685,19.7259147338681,19.7259147338681
3754100,2889300,0.382402424416897,4527.29276738467,5585.6060179975,20.6729455092926,20.6729455092926
3754100,2889200,0.326442143903496,8642.55857096699,8074.79025661872,63.9396623210793,63.9396623210793
3754100,2889100,0.323817434186725,30375.077468627,7118.77840450379,62.2590830006696,62.2590830006696
3754100,2889000,0.345322006583086,40075.6787239825,7762.07755924417,66.4025490316591,66.4025490316591
3754100,2888900,0.352920475875141,40437.6233210954,7954.94023760712,78.8491106645426,78.8491106645426
3754100,2888800,0.402766314332563,34283.0529712469,8055.91017633775,68.4684815939744,68.4684815939744
3754100,2888700,0.484734211391929,11595.3952284516,8397.1627008364,69.6327380751756,69.6327380751756
3754100,2888600,0.40528752174555,4370.09203498613,5895.55015158787,124.596003626345,55.4039963736552
3754100,2888500,0.44407246404285,6533.38363316077,5835.17274269845,112.466848522028,67.533151477972
3754100,2888400,0.32063518528891,5746.36556911008,5625.78928034015,71.5322579741467,71.5322579741467
3754100,2888300,0.428588132348945,9847.18299386989,3467.32905579212,65.8323580908506,65.8323580908506
3754200,2890100,0.109656290080419,5440.40651417353,1133.45089980624,69.655246121834,69.655246121834
3754200,2890000,0.202704203879727,30678.3783057132,4302.90300979977,57.1417075602735,57.1417075602735
