x,y,shape_factor,area,sum,az,az2
3753600,2888900,0.14111812664663,7091.95879319147,739.357499869007,76.225547344086,76.225547344086
3753600,2888800,0.218836449886322,19494.6147442154,3936.23515033014,74.9435209796532,74.9435209796532
3753600,2888700,0.256576580820798,16775.0239893841,5960.86509651034,83.6489242142574,83.6489242142574
3753600,2888600,0.273975335768975,14174.8153214978,7278.04345171691,95.5521693511667,84.4478306488333
3753600,2888500,0.247949508681167,13796.3231770508,6763.49178432091,86.9342764033682,86.9342764033682
3753600,2888400,0.239006468047601,14563.1871327129,6948.06794724201,75.1756975470729,75.1756975470729
3753700,2889100,0.13156651632099,2104.02237120391,1201.02906865823,71.4935717077478,71.4935717077478
3753700,2889000,0.272570124659796,17860.8748844665,3758.93230285833,88.5840886283828,88.5840886283828
3753700,2888900,0.229333124008761,21219.5737123907,8278.65209417247,70.3418308411497,70.3418308411497
3753700,2888800,0.232959761999719,18542.4800335959,8521.66558585918,67.5677290266846,67.5677290266846
3753700,2888700,0.230331856433345,16925.7166509967,8403.08861058842,65.5749362543736,65.5749362543736
3753700,2888600,0.212057041399779,18028.8618308791,7276.82692020756,65.6203933494766,65.6203933494766
3753700,2888500,0.330356827990852,27092.670746431,6449.99244391035,67.4646972171864,67.4646972171864
3753700,2888400,0.452616420099366,44200.9708132228,9797.33271235902,65.2020053305905,65.2020053305905
3753700,2888300,0.466474904340605,46227.5894978839,9905.62315791993,62.7797863677831,62.7797863677831
3753700,2888200,0.293960377553822,8210.28678081666,5739.0010423828,118.401611327781,61.5983886722189
3753700,2888100,0.230835038821958,1199.35260323483,2628.63642048747,59.2161415160183,59.2161415160183
3753800,2889300,0.0866931832664617,26969.5664126253,4315.36967326004,70.7721624609448,70.7721624609448
3753800,2889200,0.36762593303116,2115.64457965802,1084.6417794977,136.60889850509,43.3911014949097
3753800,2889100,0.0964175374610876,303.687311164563,505.784733991761,77.2133247577862,77.2133247577862
3753800,2889000,0.380673622147352,9421.23877554304,4233.33480083558,71.0711999665232,71.0711999665232
3753800,2888900,0.407975186665473,10777.1225886981,5044.21605393474,63.6428980895841,63.6428980895841
3753800,2888800,0.249028165336062,16895.0872837691,4818.67290835778,64.7929039245851,64.7929039245851
3753800,2888700,0.218116039544953,18483.3047455937,6794.77270017758,72.7117751887471,72.7117751887471
3753800,2888600,0.386275903089058,16719.0987543274,5685.04264822187,122.056274166829,57.9437258331706
3753800,2888500,0.562301850683391,12549.6458233116,9448.54508025552,98.4666145124867,81.5333854875133
3753800,2888400,0.479324020796681,46727.4982613568,9657.5052215096,66.05255430709,66.05255430709
3753800,2888300,0.448900798948402,43684.7533709608,6846.32686323339,60.5504874448388,60.5504874448388
3753800,2888200,0.188550818746042,10716.3183469457,7286.25428232612,39.3843732222064,39.3843732222064
3753800,2888100,0.218774008003961,10313.0579631129,5222.06182456751,58.2453577378112,58.2453577378112
3753900,2889500,0.144792798915732,28195.3127052887,2461.2061574688,66.1766768696563,66.1766768696563
3753900,2889400,0.259401877938051,4051.43255242768,1736.04486034668,90.8122087718115,89.1877912281885
3753900,2889300,0.273896283824551,1151.8504166402,1088.3206254403,58.8262831522516,58.8262831522516
3753900,2889200,0.0537211877321622,380.056820959351,10.6049573161647,75.9259174468853,75.9259174468853
3753900,2889100,0.276283733432619,31403.3174016576,20.1733749808625,62.5839819251758,62.5839819251758
3753900,2889000,0.352063034854577,16227.6797644051,4469.89100479516,68.7619344970472,68.7619344970472
3753900,2888900,0.364291251680071,15575.2111609181,8387.39930677493,61.6627413770669,61.6627413770669
3753900,2888800,0.391869927489176,29675.2456578369,7605.25860534985,70.2539620944825,70.2539620944825
3753900,2888700,0.392689952831444,29013.6052989938,5498.23605889894,133.816418586989,46.1835814130112
3753900,2888600,0.382551035418469,24389.4692903514,9124.09137507054,162.142627181155,17.8573728188454
3753900,2888500,0.453204388221328,10461.45542383,8878.56309270554,158.490043450021,21.5099565499789
3753900,2888400,0.424603993526566,28599.192593054,8542.65886901099,109.509478611596,70.4905213884039
3753900,2888300,0.316438632968363,22189.4096204448,5506.20990481055,47.1301947836937,47.1301947836937
3753900,2888200,0.194123936254959,19311.6997518354,8271.76959189615,49.9157431840924,49.9157431840924
3753900,2888100,0.213171221333622,22824.6848031207,6288.63175242784,45.8811506363388,45.8811506363388
3754000,2889700,0.0854173994028117,55472.2655636307,8039.27878303854,67.8237139561699,67.8237139561699
3754000,2889600,0.144652317986393,30968.7988513005,8507.25524282695,67.1169794025041,67.1169794025041
3754000,2889500,0.160802146836356,24288.1651457522,4392.96938269614,66.9242950474483,66.9242950474483
3754000,2889400,0.303533587247712,52880.4936375015,5115.03835540301,70.0975106303013,70.0975106303013
3754000,2889300,0.275691948124327,8231.58771562902,4927.76358627381,7.65204897545687,7.65204897545687
3754000,2889200,0.277922445055906,31631.7393831992,2066.7938133548,62.4857462371009,62.4857462371009
3754000,2889100,0.277922445055906,31631.7393831992,7661.205593789,62.4857462371009,62.4857462371009
3754000,2889000,0.307506310602278,30701.3822379171,6998.85817500115,63.4882895250019,63.4882895250019
3754000,2888900,0.40140192099995,31732.3231247688,7775.06740262382,68.6685189030446,68.6685189030446
3754000,2888800,0.40265066024484,30298.8124530777,8427.40716477665,65.1623744222453,65.1623744222453
3754000,2888700,0.410479770323797,37948.8932217534,8075.23429481021,76.9796405546095,76.9796405546095
3754000,2888600,0.393424285434452,23647.8425160328,6665.93301232566,157.500890482439,22.4991095175614
3754000,2888500,0.362515234865833,11653.1491576807,7307.04306335162,135.88617444366,44.1138255563399
3754000,2888400,0.29004934562846,8651.05350368413,7953.64194322114,74.1231609684809,74.1231609684809
3754000,2888300,0.197751088798709,20191.1007710817,6497.01830680121,48.9524113499781,48.9524113499781
3754000,2888200,0.225158983117772,26405.5004078376,7148.28930125581,50.5191272789596,50.5191272789596
3754100,2889900,0.0640233710145529,64158.0619532579,6057.33342573096,68.063716875952,68.063716875952
3754100,2889800,0.134901415144262,46110.4742350125,5196.10708826577,68.0145469626843,68.0145469626843
3754100,2889700,0.21227017927107,36097.06665916,6796.89050599746,68.862425352529,68.862425352529
3754100,2889600,0.256681841101377,46286.9440605568,6250.85948329855,70.5348341006484,70.5348341006484
3754100,2889500,0.286227390233926,27773.0235091763,4655.2056061516,58.2492507900451,58.2492507900451
3754100,2889400,0.297440082695392,44040.1641646361,9031.28050640771,65.9257434178884,65.9257434178884
3754100,2889300,0.321494763118842,12574.5706800834,5882.05250657592,22.9449711945358,22.9449711945358
3754100,2889200,0.279911372788047,31911.9219041353,9464.41225694817,62.474497773655,62.474497773655
3754100,2889100,0.32783011807339,38662.2902745797,8420.00898948921,62.2034913182647,62.2034913182647
3754100,2889000,0.369596105500897,43126.3318491568,7910.01634268085,63.9246657391893,63.9246657391893
3754100,2888900,0.396579744385581,29095.1497853601,6678.07362265819,77.1488620634106,77.1488620634106
3754100,2888800,0.41777142189658,25617.8448064974,7986.49392360552,76.2795538250175,76.2795538250175
3754100,2888700,0.601289191083261,15526.167359442,9322.33254993517,69.7047451178423,69.7047451178423
3754100,2888600,0.401667839033525,7403.1165949629,5018.0452329021,122.978523920899,57.0214760791012
3754100,2888500,0.400411104283567,5427.57450362889,6941.14790429773,106.413399697469,73.5866003025312
3754100,2888400,0.380053477318574,13477.3016497641,6173.36012223741,91.5097808403021,88.4902191596979
3754100,2888300,0.25255834858056,25919.8462556907,7789.88447373478,61.8086113592302,61.8086113592302
3754200,2890100,0.0940015879448525,52191.011620119,1968.44586128479,68.0271430566929,68.0271430566929
3754200,2890000,0.296664029610945,48570.293546341,4064.50031699633,65.6665711703796,65.6665711703796
3754200,2889900,0.409206453025633,51607.5753549861,7760.53041245888,65.7012807281437,65.7012807281437
3754200,2889800,0.40506637069281,54574.4780444643,8592.57544483705,67.0856084761221,67.0856084761221
3754200,2889700,0.307431594533476,57801.1024510296,9418.42503563946,72.4003280500561,72.4003280500561
3754200,2889600,0.308092852136042,56724.1401670862,7959.65696597713,73.485086850334,73.485086850334
3754200,2889500,0.350748067906526,19898.8796472099,6566.68275810771,107.944961718976,72.0550382810237
3754200,2889400,0.371945865415561,28069.6083596613,6790.71703194376,121.516244426698,58.4837555733022
3754200,2889300,0.484290376659689,5258.72613918417,4943.09996959856,90.7623347592679,89.2376652407321
3754200,2889200,0.354452861521962,42414.149608736,8864.64745775832,62.924816597282,62.924816597282
3754200,2889100,0.36559002664461,43965.3895297542,9865.81609039846,61.9878679878028,61.9878679878028
3754200,2889000,0.390850724971497,32194.4173489252,6409.33116458423,61.4930654149809,61.4930654149809
3754200,2888900,0.356222280142979,13348.0824485192,7862.13246080927,76.1584564807653,76.1584564807653
3754200,2888800,0.327610277914606,14227.9187632902,8407.74932313499,67.3695298941248,67.3695298941248
3754200,2888700,0.463425989710852,11923.4410016522,6410.68785320006,104.499171517531,75.500828482469
3754200,2888600,0.505522509423975,6561.18940804141,5642.37250833663,157.505070422251,22.4949295777488
3754200,2888500,0.267286094892971,5480.39404066882,1312.32003560794,108.103860515909,71.8961394840908
3754200,2888400,0.454989516321762,21622.8211042873,6931.54401986452,144.311365421731,35.6886345782687
3754200,2888300,0.454108375552732,21400.8649206996,8162.35533936538,145.003748464452,34.996251535548
3754300,2890300,0.151744745655658,39587.8262670366,4242.98489051494,79.7576192810913,79.7576192810913
3754300,2890200,0.351933474207729,5682.45278534846,3835.45413745496,68.0823470014663,68.0823470014663
3754300,2890100,0.357740155743092,40391.8116181849,5242.61684586027,65.1853567019706,65.1853567019706
3754300,2890000,0.426707343588484,53859.2893169043,9768.52654279153,65.9075886478192,65.9075886478192
3754300,2889900,0.422099976235387,52779.8496199337,9755.86016917197,65.7807269832298,65.7807269832298
3754300,2889800,0.494927247243485,42031.9040197182,9007.26591631685,57.4881368987321,57.4881368987321
