x,y,shape_factor,area,sum,az,az2
3753600,2888900,0.157832208648568,11656.5343590995,606.085332743151,72.7509904616409,72.7509904616409
3753600,2888800,0.231430530709058,21038.544140395,4372.2851467298,70.1042988453394,70.1042988453394
3753600,2888700,0.243028401435661,20354.0204270374,3509.97693979773,67.9629359942692,67.9629359942692
3753600,2888600,0.359926057428392,3479.37264812022,4424.03249029195,39.3284272126077,39.3284272126077
3753600,2888500,0.282859425918799,10122.3010594949,7861.91764781437,68.7802404479144,68.7802404479144
3753600,2888400,0.221672760984199,13705.2094146333,8091.04611591414,72.6117201910735,72.6117201910735
3753700,2889100,0.0948127887910043,1960.92516774451,537.518465565191,69.9705182579697,69.9705182579697
3753700,2889000,0.21631376484965,18876.7719219283,3848.90512497112,69.9351571164552,69.9351571164552
3753700,2888900,0.237133585804945,21511.9729275127,8536.7246264698,69.5573565556039,69.5573565556039
3753700,2888800,0.24665189274532,19844.8218010338,8843.08272720512,65.331730184613,65.331730184613
3753700,2888700,0.243585375815009,18819.7788331065,8877.65304986922,62.7932089398497,62.7932089398497
3753700,2888600,0.213963355863807,18234.44976286,8117.69343614056,62.92161687087,62.92161687087
3753700,2888500,0.163120904016052,10080.1121900566,4598.75655483454,65.8650728084967,65.8650728084967
3753700,2888400,0.351004754064876,18472.9559914798,6679.91559787211,68.4064887249264,68.4064887249264
3753700,2888300,0.430803654223954,30242.9744964635,8257.72184038427,58.0687852019057,58.0687852019057
3753700,2888200,0.29061625922339,3763.54343406393,4988.98839388824,42.7844879497178,42.7844879497178
3753700,2888100,0.440835372491988,1852.16959596505,1194.9470240029,168.27488573666,11.7251142633399
3753800,2889300,0.381930887694606,12047.354751963,2434.34178825575,140.303103536198,39.6968964638021
3753800,2889200,0.0758653664363737,2494.52956529715,1407.08201637731,69.5313317709313,69.5313317709313
3753800,2889100,0.136776818283836,10141.9409684125,4601.92430797619,72.1120778557278,72.1120778557278
3753800,2889000,0.357433024881825,15715.2641934795,5274.36761987451,72.2996196731281,72.2996196731281
3753800,2888900,0.39541852014012,10742.319759079,5386.72287868198,63.8703638648001,63.8703638648001
3753800,2888800,0.267446977286202,18156.5527254108,5113.71607791214,63.0861969124826,63.0861969124826
3753800,2888700,0.23794165111289,18215.9466533568,7850.78950097268,83.3052451993052,83.3052451993052
3753800,2888600,0.410694654480076,9029.50662831088,6390.09924424655,109.333290069104,70.6667099308958
