x,y,shape_factor,area,sum,az,az2
3753600,2888900,0.0582386004210148,13575.8724233111,5734.05588451577,79.7094037437964,79.7094037437964
3753600,2888800,0.0346173483478899,4456.35566886628,1705.02024097931,73.1019917562944,73.1019917562944
3753600,2888700,0.253622025874276,13899.6804345158,3880.98310262672,88.2754269947773,88.2754269947773
3753600,2888600,0.270949388971465,14320.0962782537,7403.16882739005,93.6624324599518,86.3375675400482
3753600,2888500,0.356496023970124,33781.2562314663,7978.6542573786,60.9452852266176,60.9452852266176
3753600,2888400,0.461761262605152,55904.5531935757,8415.18911034184,25.2364227269054,25.2364227269054
3753700,2889100,0.0724303521259597,1740.60041068422,2030.75526712332,68.77581547832,68.77581547832
3753700,2889000,0.40366465243247,4021.81621473714,4082.13092602951,83.4458521792542,83.4458521792542
3753700,2888900,0.470241521562333,6437.78028282568,3287.84761466913,70.0939818940321,70.0939818940321
3753700,2888800,0.218892723536933,15370.8758584627,5425.05376484598,64.0568624228728,64.0568624228728
3753700,2888700,0.225733773375665,16703.9261664897,8435.02264866444,64.1745466728478,64.1745466728478
3753700,2888600,0.212240849784058,18103.3198701445,7669.48014306483,64.383284020472,64.383284020472
3753700,2888500,0.335576940973356,36792.2682955736,5636.19222117417,43.6802592834508,43.6802592834508
3753700,2888400,0.459733921236314,54861.9680390317,9569.63832582468,25.7586383331376,25.7586383331376
3753700,2888300,0.286041713672577,29167.8604439553,9266.49148467876,26.6872270455532,26.6872270455532
3753700,2888200,0.271268627644811,4627.97202307381,6717.05157644264,34.2739882106197,34.2739882106197
3753700,2888100,0.267444397203633,1420.14065218011,3387.49429723612,118.612954604289,61.3870453957108
3753800,2889300,0.156755372497264,4466.11049155693,4687.34325846573,75.9248392394301,75.9248392394301
3753800,2889200,0.0563572461316555,2597.2487215702,3344.23380076087,67.3186352624786,67.3186352624786
3753800,2889100,0.130391977660858,11267.8462212467,5373.05710944292,69.853468911287,69.853468911287
3753800,2889000,0.354850179603196,15768.7722550363,5283.69995243293,77.875198525424,77.875198525424
3753800,2888900,0.40297955653946,9234.16251959573,4818.76896925897,82.1374365855636,82.1374365855636
3753800,2888800,0.267569982906796,16719.8154898087,4929.53604484619,64.6573251795589,64.6573251795589
3753800,2888700,0.272348458822994,20593.6845331717,7906.48064579312,87.1033637187742,87.1033637187742
3753800,2888600,0.439708680257466,24329.4967961247,6515.29630598173,140.549813361393,39.4501866386066
3753800,2888500,0.409957592326204,20085.2201265902,8290.63499538282,65.5908063112028,65.5908063112028
3753800,2888400,0.451909849006217,52957.5870489041,9409.63412557659,27.754772845764,27.754772845764
3753800,2888300,0.365739611109257,39251.4596675041,7995.65775417387,26.592322094147,26.592322094147
3753800,2888200,0.172532897210093,11207.2741557511,8034.85417655969,37.4059203088998,37.4059203088998
3753800,2888100,0.224745901148527,10616.5984727287,5700.80300656264,70.4740496224286,70.4740496224286
3753900,2889500,0.159621789517137,12256.5694338379,6379.76117594487,73.7463328846202,73.7463328846202
3753900,2889400,0.213241360095589,7488.20483327902,3987.77486702565,74.8719987483514,74.8719987483514
3753900,2889300,0.328138477859272,7883.68406697048,5400.46701180033,57.9143642364341,57.9143642364341
3753900,2889200,0.258598160455054,22353.1666058409,7651.00458018539,78.1363844584708,78.1363844584708
3753900,2889100,0.30578873713525,30035.6209555902,9118.54957170226,66.6772041473473,66.6772041473473
3753900,2889000,0.330875353465476,24325.6817811071,6946.01850775793,68.4279475124418,68.4279475124418
3753900,2888900,0.366642767894018,15553.6759051482,8154.66759451754,66.2877576764691,66.2877576764691
3753900,2888800,0.342682716331794,14929.9794972666,3364.97094915756,72.6994742800846,72.6994742800846
3753900,2888700,0.32535076249679,18112.3705496652,5511.16963728594,145.675455123633,34.3245448763674
3753900,2888600,0.468345194450566,26909.4745774946,9732.52263802401,159.481265671793,20.5187343282067
3753900,2888500,0.380796038862367,8069.94736788503,7656.42613324954,92.0799321932949,87.9200678067051
3753900,2888400,0.441498886213198,24388.6166227071,8071.00469976724,51.6092814718316,51.6092814718316
3753900,2888300,0.298186638448168,24234.1527341636,5963.67919685519,31.8947111745874,31.8947111745874
3753900,2888200,0.26644646435539,13775.0754067435,8070.79101769435,47.6915303088005,47.6915303088005
3753900,2888100,0.367182721101664,8550.10373229581,6317.50208225483,57.9552345486204,57.9552345486204
3754000,2889700,0.0920845914703268,25123.8262213315,7470.55013791885,66.8389633218511,66.8389633218511
3754000,2889600,0.17629832631483,20414.4359523159,8310.93812432592,66.0959439088721,66.0959439088721
3754000,2889500,0.163549315203054,17229.1135000868,3608.41128262221,67.0181141485383,67.0181141485383
3754000,2889400,0.183285114289687,9633.24436041647,4660.80712783259,18.6060897832176,18.6060897832176
3754000,2889300,0.279312153247083,13826.9295081648,6976.06329036283,23.7672512362991,23.7672512362991
3754000,2889200,0.301966111587501,30390.8395512029,8319.36530352081,66.2860510768192,66.2860510768192
3754000,2889100,0.294086781479956,30949.2085419117,8916.54092388222,65.5805072043296,65.5805072043296
3754000,2889000,0.301046504611949,30505.8623050113,6561.44104337661,62.4488769077419,62.4488769077419
3754000,2888900,0.314942299127514,6956.10543594811,1520.07804971222,39.5971351320557,39.5971351320557
3754000,2888800,0.376879664053335,3175.85731922687,2335.50304729991,30.8219495817444,30.8219495817444
3754000,2888700,0.159848075859645,7893.26806579318,5344.61237234607,128.817400549331,51.1825994506688
3754000,2888600,0.395150294337154,20192.1665826208,5203.69478244429,150.325015718929,29.6749842810708
3754000,2888500,0.447036316096408,12197.4917722426,7370.56920919088,104.348048833296,75.651951166704
3754000,2888400,0.305108410219128,7631.11094973807,7774.261794452,67.5711234065996,67.5711234065996
3754000,2888300,0.307399896811586,13836.8872219166,5916.43391445231,49.7722696789006,49.7722696789006
3754000,2888200,0.406313211770888,13127.8097063382,7046.2938429674,51.3012232179174,51.3012232179174
3754100,2889900,0.109408497269779,11831.5184223195,3168.61621247267,59.6653130932853,59.6653130932853
