x,y,shape_factor,area,sum,az,az2
3753600,2888900,0.529823203392588,8256.92163406574,6170.94018969773,71.6000724940346,71.6000724940346
3753600,2888800,0.352602005651748,17441.9816621658,6208.6521930283,70.7892587884677,70.7892587884677
3753600,2888700,0.271553890027284,18697.8413508226,6497.54117106198,79.5889810299393,79.5889810299393
3753600,2888600,0.289170308271817,14608.2340382014,8067.8432171462,93.1857205485846,86.8142794514154
3753600,2888500,0.262980997600369,14627.1028647484,8060.69791739606,84.4874175269023,84.4874175269023
3753600,2888400,0.236411120455539,14966.7309887073,7817.73311296907,74.3077213760142,74.3077213760142
3753700,2889100,0.361552275943455,17008.089286717,5960.81493715836,70.785664647719,70.785664647719
3753700,2889000,0.230006991126047,17987.3720614331,3803.77769975911,70.8372853024516,70.8372853024516
3753700,2888900,0.260984765266863,22672.854030132,8563.12153060124,70.7250357867694,70.7250357867694
3753700,2888800,0.250946473689475,19753.5730709164,8546.32675862493,66.3095786867267,66.3095786867267
3753700,2888700,0.234091992219758,17044.9391665197,8569.31745589667,62.5350009167941,62.5350009167941
3753700,2888600,0.210721992031179,16856.7638222095,7744.77610145538,65.2824606265175,65.2824606265175
3753700,2888500,0.392018726725726,22860.9280171128,6051.87131002105,90.341112837384,89.658887162616
3753700,2888400,0.476477301201399,41778.9449934777,8730.79350201737,67.7128907100215,67.7128907100215
3753700,2888300,0.481433634748878,42331.8890078513,9486.9454166076,67.5787574220285,67.5787574220285
3753700,2888200,0.358241122456633,7212.68372406222,4835.69401858628,33.3429060717533,33.3429060717533
3753700,2888100,0.457341488442244,2595.90708799474,2001.82612444836,150.552265523796,29.4477344762044
3753800,2889300,0.228607555054018,1171.93727127247,860.978712809406,71.28668174774,71.28668174774
3753800,2889200,0.0776244554693735,4113.1340764591,2347.93052645123,71.3249564929479,71.3249564929479
3753800,2889100,0.158590888696346,13988.4809761598,4406.86129948495,69.3951274730256,69.3951274730256
3753800,2889000,0.354739765026097,18246.7386591048,5057.93861660474,78.0388518470132,78.0388518470132
3753800,2888900,0.398503782410365,8641.7626915146,5595.82908998853,86.4336225109408,86.4336225109408
3753800,2888800,0.241547693139929,14299.5904842491,5277.8753231237,69.616854398301,69.616854398301
3753800,2888700,0.264758263170653,19225.5752842752,7314.8604000685,87.148244562753,87.148244562753
3753800,2888600,0.490160388458165,22282.5768905073,7304.27830399088,150.566777254333,29.4332227456671
3753800,2888500,0.601908903754926,12998.3705550981,9083.37834773271,150.193458813708,29.8065411862924
3753800,2888400,0.472029042170133,39375.565754779,8891.96180395407,68.6678256828537,68.6678256828537
3753800,2888300,0.467263653456005,40511.9368145609,6719.82174445804,65.4449834252057,65.4449834252057
3753800,2888200,0.287619210945074,9493.21186133447,8130.67809719506,34.2471654662871,34.2471654662871
3753800,2888100,0.380565365134136,10510.3057063529,5123.73557757759,42.989478908566,42.989478908566
3753900,2889500,0.288488382265477,23569.4553762648,6565.73257784517,68.5574055001768,68.5574055001768
3753900,2889400,0.188468937402271,37958.5474888183,7103.22524504653,66.7516247128149,66.7516247128149
